NotaAdmissao,NecessidadesEspeciais,Devedor,MensalidadesEmDia,Bolsista,International,UnidadesCurriculares1SemestreCreditado,UnidadesCurriculares1SemestreInscrito,UnidadesCurriculares1SemestreAvaliacoes,UnidadesCurriculares1SemestreAprovado,UnidadesCurriculares1SemestreGrau,UnidadesCurriculares1SemestreSemAvaliacoes,UnidadesCurriculares2SemestreCreditado,UnidadesCurriculares2SemestreInscrito,UnidadesCurriculares2SemestreAvaliacoes,UnidadesCurriculares2SemestreAprovado,UnidadesCurriculares2SemestreGrau,UnidadesCurriculares2SemestreSemAvaliacoes,TaxaDesemprego,TaxaInflacao,PIB,EstadoCivil_Divorciado,EstadoCivil_Separado Judicialmente,EstadoCivil_Solteiro,EstadoCivil_União de Fato,EstadoCivil_Viúvo,Curso_Design de Animação e Multimédia,Curso_Design de Comunicação,Curso_Enfermagem,Curso_Enfermagem Veterinária,Curso_Engenharia Informática,Curso_Ensino Básico,Curso_Equincultura,Curso_Gestão,Curso_Gestão (presencial noturno),Curso_Gestão de Publicidade e Marketing,Curso_Higiene Oral,Curso_Jornalismo e Comunicação,Curso_Serviço Social,Curso_Serviço Social (prestação nocturna),Curso_Tecnologias de Produção de Biocombustíveis,Curso_Turismo,Nacionalidade_Angolano,Nacionalidade_Brasileiro,Nacionalidade_Cabo-verdiano,Nacionalidade_Colombiano,Nacionalidade_Espanhol,Nacionalidade_Guineense,Nacionalidade_Holandês,Nacionalidade_Inglês,Nacionalidade_Italiano,Nacionalidade_Lituano,Nacionalidade_Mexicano,Nacionalidade_Moldávia (República da),Nacionalidade_Moçambicano,Nacionalidade_Português,Nacionalidade_Romeno,Nacionalidade_Russo,Nacionalidade_Santomense,Nacionalidade_Ucraniano,Genero_Masculino,QualificacaoAgrupada_Outros
117.4,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,11.1,0.6,2.02,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
150.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0,9.0,5.0,13.85,0.0,0.0,8.0,9.0,7.0,1219290000000000.0,0.0,11.1,0.6,2.02,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
100.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0,11.0,5.0,13.0,0.0,1.0,6.0,12.0,1.0,12.0,0.0,13.9,-0.3,0.79,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
124.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,7.0,6.0,1.48571e+16,0.0,0.0,6.0,6.0,6.0,1.33333e+16,0.0,12.4,0.5,1.79,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
127.4,0.0,0.0,1.0,0.0,0.0,0.0,6.0,8.0,6.0,1.11667e+16,0.0,0.0,6.0,6.0,6.0,1.13333e+16,0.0,7.6,2.6,0.32,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
120.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,8.0,7.0,1.50286e+16,0.0,0.0,8.0,8.0,7.0,1.50286e+16,0.0,12.7,3.7,-1.7,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
119.8,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.2,0.3,-0.92,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
140.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,6.0,5.0,14.2,0.0,0.0,5.0,5.0,5.0,14.8,0.0,10.8,1.4,1.74,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
123.7,0.0,1.0,1.0,1.0,0.0,0.0,5.0,5.0,4.0,11.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,11.1,0.6,2.02,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
149.5,0.0,0.0,1.0,1.0,0.0,0.0,7.0,8.0,7.0,149125.0,0.0,0.0,8.0,9.0,1.0,13.5,0.0,13.9,-0.3,0.79,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
140.4,0.0,0.0,1.0,0.0,0.0,2.0,6.0,13.0,5.0,11.4,0.0,0.0,6.0,14.0,4.0,11.75,0.0,13.9,-0.3,0.79,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
120.0,0.0,0.0,1.0,0.0,0.0,9.0,13.0,13.0,13.0,1.43077e+16,0.0,5.0,12.0,15.0,12.0,1523080000000000.0,0.0,15.5,2.8,-4.06,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
121.5,0.0,0.0,1.0,1.0,0.0,0.0,6.0,8.0,4.0,14.75,0.0,0.0,6.0,6.0,5.0,11.8,0.0,12.7,3.7,-1.7,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
133.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,12.0,5.0,1.32857e+16,0.0,0.0,5.0,16.0,5.0,14.8,0.0,12.4,0.5,1.79,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
121.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,7.0,6.0,1.35714e+16,0.0,0.0,6.0,6.0,6.0,1.33333e+16,0.0,13.9,-0.3,0.79,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
132.1,0.0,0.0,1.0,0.0,0.0,0.0,5.0,7.0,2.0,10.0,0.0,0.0,5.0,6.0,4.0,12.0,0.0,7.6,2.6,0.32,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
154.4,0.0,0.0,1.0,1.0,0.0,0.0,7.0,9.0,7.0,1.51167e+16,0.0,0.0,8.0,9.0,8.0,1.61689e+16,0.0,15.5,2.8,-4.06,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
126.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,7.0,3.0,1.36667e+16,0.0,0.0,5.0,5.0,5.0,13.2,0.0,7.6,2.6,0.32,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
129.8,0.0,0.0,1.0,0.0,0.0,0.0,6.0,6.0,5.0,12.8,0.0,0.0,6.0,11.0,3.0,12.75,0.0,15.5,2.8,-4.06,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
114.8,0.0,0.0,1.0,0.0,0.0,0.0,8.0,8.0,7.0,1.44029e+16,0.0,0.0,8.0,8.0,7.0,1.44029e+16,0.0,10.8,1.4,1.74,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
140.0,0.0,0.0,1.0,0.0,1.0,0.0,6.0,7.0,6.0,1.23333e+16,0.0,0.0,6.0,7.0,6.0,1.34286e+16,0.0,11.1,0.6,2.02,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
146.7,0.0,0.0,1.0,1.0,0.0,0.0,6.0,6.0,6.0,1.33333e+16,0.0,0.0,6.0,7.0,6.0,14.0,0.0,15.5,2.8,-4.06,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
109.8,0.0,0.0,1.0,1.0,0.0,0.0,5.0,5.0,5.0,13.4,0.0,0.0,5.0,5.0,5.0,12.6,0.0,8.9,1.4,3.51,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
126.9,0.0,0.0,1.0,1.0,0.0,0.0,5.0,5.0,5.0,13.2,0.0,0.0,5.0,5.0,4.0,13.0,0.0,9.4,-0.8,-3.12,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
140.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,7.6,2.6,0.32,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True
112.5,0.0,0.0,1.0,0.0,0.0,6.0,13.0,13.0,6.0,1.13333e+16,0.0,2.0,11.0,11.0,2.0,13.5,0.0,16.2,0.3,-0.92,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True
148.8,0.0,0.0,1.0,1.0,0.0,0.0,5.0,7.0,4.0,14.25,0.0,0.0,5.0,7.0,4.0,14.75,0.0,12.7,3.7,-1.7,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
113.3,0.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,11.1,0.6,2.02,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
125.5,0.0,0.0,1.0,1.0,0.0,0.0,7.0,9.0,7.0,13.2,0.0,0.0,8.0,9.0,7.0,132575.0,0.0,15.5,2.8,-4.06,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
131.9,0.0,0.0,1.0,0.0,0.0,6.0,10.0,20.0,6.0,11.5,0.0,5.0,10.0,17.0,5.0,12.4,0.0,9.4,-0.8,-3.12,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
146.5,0.0,1.0,0.0,0.0,1.0,0.0,6.0,10.0,5.0,11.5,0.0,0.0,6.0,8.0,5.0,12.4,0.0,13.9,-0.3,0.79,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
113.7,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,2.0,10.0,0.0,0.0,5.0,12.0,1.0,13.0,0.0,7.6,2.6,0.32,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
133.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,8.0,5.0,12.4,0.0,0.0,6.0,12.0,5.0,10.4,0.0,9.4,-0.8,-3.12,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
100.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,12.0,3.0,12.0,0.0,0.0,5.0,12.0,1.0,15.0,3.0,16.2,0.3,-0.92,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
160.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0,7.0,6.0,1.41667e+16,0.0,1.0,6.0,17.0,5.0,1377780000000000.0,0.0,12.4,0.5,1.79,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
115.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,2.0,10.5,0.0,0.0,5.0,8.0,2.0,1.23333e+16,0.0,7.6,2.6,0.32,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
128.2,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,12.7,3.7,-1.7,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
127.5,0.0,0.0,1.0,1.0,0.0,0.0,7.0,7.0,7.0,1.44857e+16,0.0,0.0,8.0,9.0,8.0,1458890000000000.0,0.0,16.2,0.3,-0.92,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
120.4,0.0,0.0,1.0,0.0,0.0,0.0,5.0,7.0,2.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,12.7,3.7,-1.7,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
110.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,13.0,2.0,12.5,2.0,0.0,5.0,8.0,3.0,1.23333e+16,0.0,9.4,-0.8,-3.12,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
149.7,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.9,-0.3,0.79,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
140.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,15.5,2.8,-4.06,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
163.5,0.0,1.0,0.0,0.0,0.0,0.0,6.0,7.0,1.0,15.0,0.0,0.0,5.0,12.0,0.0,0.0,0.0,10.8,1.4,1.74,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True
123.7,0.0,0.0,1.0,0.0,0.0,0.0,6.0,6.0,6.0,1.23333e+16,0.0,0.0,6.0,6.0,6.0,13.0,0.0,7.6,2.6,0.32,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
100.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,11.1,0.6,2.02,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
119.0,0.0,0.0,1.0,0.0,0.0,3.0,9.0,10.0,9.0,1322220000000000.0,0.0,2.0,7.0,8.0,7.0,1.31429e+16,0.0,8.9,1.4,3.51,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
124.3,0.0,0.0,1.0,1.0,0.0,0.0,8.0,8.0,8.0,1298125.0,0.0,0.0,8.0,8.0,8.0,1298125.0,0.0,9.4,-0.8,-3.12,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
118.1,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,3.0,13.0,0.0,0.0,6.0,10.0,5.0,11.8,0.0,9.4,-0.8,-3.12,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
130.8,0.0,0.0,1.0,1.0,0.0,0.0,8.0,8.0,7.0,1.42143e+16,0.0,0.0,8.0,8.0,7.0,1.42143e+16,0.0,12.7,3.7,-1.7,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
101.0,0.0,0.0,1.0,0.0,0.0,5.0,11.0,16.0,9.0,11.9,0.0,3.0,9.0,14.0,8.0,12.25,0.0,15.5,2.8,-4.06,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
138.3,0.0,0.0,1.0,0.0,0.0,0.0,6.0,7.0,6.0,16.0,0.0,0.0,6.0,6.0,6.0,1.51667e+16,0.0,12.4,0.5,1.79,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
131.0,0.0,0.0,1.0,1.0,0.0,18.0,23.0,23.0,20.0,14575.0,3.0,18.0,23.0,23.0,20.0,14575.0,3.0,7.6,2.6,0.32,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
173.3,0.0,0.0,1.0,0.0,0.0,1.0,6.0,7.0,6.0,1.68571e+16,0.0,1.0,6.0,6.0,6.0,16.5,0.0,13.9,-0.3,0.79,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
119.9,0.0,0.0,1.0,1.0,0.0,0.0,5.0,8.0,5.0,12875.0,0.0,0.0,5.0,6.0,5.0,1.18333e+16,0.0,13.9,-0.3,0.79,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
141.7,0.0,0.0,1.0,1.0,0.0,0.0,6.0,8.0,5.0,13.4,0.0,0.0,6.0,7.0,6.0,1.31667e+16,0.0,9.4,-0.8,-3.12,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
116.7,0.0,0.0,1.0,0.0,0.0,0.0,5.0,12.0,3.0,1.23333e+16,2.0,0.0,5.0,8.0,3.0,13.0,1.0,9.4,-0.8,-3.12,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
115.9,0.0,0.0,1.0,1.0,0.0,0.0,6.0,7.0,6.0,1.21429e+16,0.0,0.0,6.0,8.0,6.0,1.13333e+16,0.0,8.9,1.4,3.51,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
